Date,ASPUS
2013-07-05,324834.7826086957
2013-07-06,324943.47826086957
2013-07-07,325052.17391304346
2013-07-08,325160.8695652174
2013-07-09,325269.5652173913
2013-07-10,325378.26086956525
2013-07-11,325486.95652173914
2013-07-12,325595.652173913
2013-07-13,325704.347826087
2013-07-14,325813.04347826086
2013-07-15,325921.73913043475
2013-07-16,326030.4347826087
2013-07-17,326139.1304347826
2013-07-18,326247.82608695654
2013-07-19,326356.52173913043
2013-07-20,326465.2173913043
2013-07-21,326573.9130434783
2013-07-22,326682.60869565216
2013-07-23,326791.3043478261
2013-07-24,326900.0
2013-07-25,327008.6956521739
2013-07-26,327117.39130434784
2013-07-27,327226.0869565217
2013-07-28,327334.7826086957
2013-07-29,327443.47826086957
2013-07-30,327552.17391304346
2013-07-31,327660.8695652174
2013-08-01,327769.5652173913
2013-08-02,327878.26086956525
2013-08-03,327986.95652173914
2013-08-04,328095.652173913
2013-08-05,328204.347826087
2013-08-06,328313.04347826086
2013-08-07,328421.73913043475
2013-08-08,328530.4347826087
2013-08-09,328639.1304347826
2013-08-10,328747.82608695654
2013-08-11,328856.52173913043
2013-08-12,328965.2173913043
2013-08-13,329073.9130434783
2013-08-14,329182.60869565216
2013-08-15,329291.3043478261
2013-08-16,329400.0
2013-08-17,329508.6956521739
2013-08-18,329617.39130434784
2013-08-19,329726.0869565217
2013-08-20,329834.7826086957
2013-08-21,329943.47826086957
2013-08-22,330052.17391304346
2013-08-23,330160.8695652174
2013-08-24,330269.5652173913
2013-08-25,330378.26086956525
2013-08-26,330486.95652173914
2013-08-27,330595.652173913
2013-08-28,330704.347826087
2013-08-29,330813.04347826086
2013-08-30,330921.73913043475
2013-08-31,331030.4347826087
2013-09-01,331139.1304347826
2013-09-02,331247.82608695654
2013-09-03,331356.52173913043
2013-09-04,331465.2173913043
2013-09-05,331573.9130434783
2013-09-06,331682.60869565216
2013-09-07,331791.3043478261
2013-09-08,331900.0
2013-09-09,332008.6956521739
2013-09-10,332117.39130434784
2013-09-11,332226.0869565217
2013-09-12,332334.7826086957
2013-09-13,332443.47826086957
2013-09-14,332552.17391304346
2013-09-15,332660.8695652174
2013-09-16,332769.5652173913
2013-09-17,332878.26086956525
2013-09-18,332986.95652173914
2013-09-19,333095.652173913
2013-09-20,333204.347826087
2013-09-21,333313.04347826086
2013-09-22,333421.73913043475
2013-09-23,333530.4347826087
2013-09-24,333639.1304347826
2013-09-25,333747.82608695654
2013-09-26,333856.52173913043
2013-09-27,333965.2173913043
2013-09-28,334073.9130434783
2013-09-29,334182.60869565216
2013-09-30,334291.3043478261
2013-10-01,334400.0
2013-10-02,334367.39130434784
2013-10-03,334334.7826086957
2013-10-04,334302.17391304346
2013-10-05,334269.5652173913
2013-10-06,334236.95652173914
2013-10-07,334204.347826087
2013-10-08,334171.73913043475
2013-10-09,334139.1304347826
2013-10-10,334106.52173913043
2013-10-11,334073.9130434783
2013-10-12,334041.3043478261
2013-10-13,334008.6956521739
2013-10-14,333976.0869565217
2013-10-15,333943.47826086957
2013-10-16,333910.8695652174
2013-10-17,333878.26086956525
2013-10-18,333845.652173913
2013-10-19,333813.04347826086
2013-10-20,333780.4347826087
2013-10-21,333747.82608695654
2013-10-22,333715.2173913043
2013-10-23,333682.60869565216
2013-10-24,333650.0
2013-10-25,333617.39130434784
2013-10-26,333584.7826086957
2013-10-27,333552.17391304346
2013-10-28,333519.5652173913
2013-10-29,333486.95652173914
2013-10-30,333454.347826087
