Date,Market Timing
2016-07-14,8.74
2016-07-15,9.200000000000001
2016-07-16,0.0
2016-07-17,0.0
2016-07-18,9.200000000000001
2016-07-19,0.0
2016-07-20,9.200000000000001
2016-07-21,0.0
2016-07-22,9.66
2016-07-23,0.0
2016-07-24,11.040000000000001
2016-07-25,9.200000000000001
2016-07-26,9.200000000000001
2016-07-27,9.200000000000001
2016-07-28,9.200000000000001
2016-07-29,0.0
2016-07-30,10.58
2016-07-31,10.58
2016-08-01,0.0
2016-08-02,16.45
2016-08-03,16.45
2016-08-04,0.0
2016-08-05,35.0
2016-08-06,20.299999999999997
2016-08-07,20.299999999999997
2016-08-08,0.0
2016-08-09,33.599999999999994
2016-08-10,16.799999999999997
2016-08-11,17.5
2016-08-12,0.0
2016-08-13,19.95
2016-08-14,0.0
2016-08-15,17.15
2016-08-16,0.0
2016-08-17,34.65
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,20.299999999999997
2016-08-21,0.0
2016-08-22,17.5
2016-08-23,17.15
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,19.25
2016-08-28,0.0
2016-08-29,15.749999999999998
2016-08-30,15.749999999999998
2016-08-31,0.0
2016-09-01,0.0
2016-09-02,19.35
2016-09-03,0.0
2016-09-04,22.79
2016-09-05,21.07
2016-09-06,18.06
2016-09-07,0.0
2016-09-08,36.98
2016-09-09,37.839999999999996
2016-09-10,0.0
2016-09-11,0.0
2016-09-12,18.49
2016-09-13,18.06
2016-09-14,18.06
2016-09-15,0.0
2016-09-16,0.0
2016-09-17,21.93
2016-09-18,0.0
2016-09-19,18.06
2016-09-20,18.06
2016-09-21,18.06
2016-09-22,27.52
2016-09-23,0.0
2016-09-24,22.36
2016-09-25,43.0
2016-09-26,18.06
2016-09-27,36.12
2016-09-28,0.0
2016-09-29,18.49
2016-09-30,0.0
2016-10-01,0.0
2016-10-02,11.52
2016-10-03,9.719999999999999
2016-10-04,0.0
2016-10-05,0.0
2016-10-06,9.719999999999999
2016-10-07,10.08
2016-10-08,0.0
2016-10-09,0.0
2016-10-10,30.24
2016-10-11,9.719999999999999
2016-10-12,0.0
2016-10-13,0.0
2016-10-14,10.44
2016-10-15,0.0
2016-10-16,11.879999999999999
2016-10-17,19.439999999999998
2016-10-18,0.0
2016-10-19,0.0
2016-10-20,0.0
2016-10-21,0.0
2016-10-22,24.48
2016-10-23,36.0
2016-10-24,0.0
2016-10-25,0.0
2016-10-26,0.0
2016-10-27,9.719999999999999
2016-10-28,0.0
2016-10-29,24.119999999999997
2016-10-30,11.52
2016-10-31,19.439999999999998
2016-11-01,0.0
2016-11-02,11.22
2016-11-03,10.71
2016-11-04,0.0
2016-11-05,13.77
2016-11-06,0.0
2016-11-07,10.71
2016-11-08,0.0
2016-11-09,13.26
2016-11-10,11.22
2016-11-11,0.0
2016-11-12,13.26
2016-11-13,13.26
2016-11-14,10.71
2016-11-15,0.0
2016-11-16,11.22
2016-11-17,11.22
2016-11-18,11.22
2016-11-19,13.26
2016-11-20,13.26
2016-11-21,0.0
2016-11-22,34.17
2016-11-23,0.0
2016-11-24,13.26
2016-11-25,12.24
2016-11-26,51.0
2016-11-27,12.75
2016-11-28,10.2
2016-11-29,15.3
2016-11-30,10.71
2016-12-01,36.63
2016-12-02,37.0
2016-12-03,0.0
2016-12-04,13.69
2016-12-05,0.0
2016-12-06,22.94
2016-12-07,11.84
2016-12-08,11.84
2016-12-09,12.58
2016-12-10,0.0
2016-12-11,0.0
2016-12-12,11.47
2016-12-13,11.84
2016-12-14,0.0
2016-12-15,24.419999999999998
2016-12-16,0.0
2016-12-17,0.0
2016-12-18,14.8
2016-12-19,0.0
2016-12-20,12.95
2016-12-21,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-24,0.0
2016-12-25,0.0
2016-12-26,14.8
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,27.009999999999998
2016-12-31,0.0
2017-01-01,24.05
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,19.61
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,22.57
2017-01-08,0.0
2017-01-09,0.0
2017-01-10,0.0
2017-01-11,18.87
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,19.61
2017-01-17,18.5
2017-01-18,0.0
2017-01-19,18.87
2017-01-20,0.0
2017-01-21,22.2
2017-01-22,0.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,18.5
2017-01-26,37.0
2017-01-27,19.24
2017-01-28,0.0
2017-01-29,0.0
2017-01-30,18.13
2017-01-31,18.5
2017-02-01,29.759999999999998
2017-02-02,15.36
2017-02-03,15.84
2017-02-04,36.96
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,30.24
2017-02-08,0.0
2017-02-09,31.2
2017-02-10,0.0
2017-02-11,37.92
2017-02-12,18.72
2017-02-13,0.0
2017-02-14,15.36
2017-02-15,31.68
2017-02-16,30.24
2017-02-17,0.0
2017-02-18,18.24
2017-02-19,19.2
2017-02-20,48.0
2017-02-21,15.36
2017-02-22,45.6
2017-02-23,30.72
2017-02-24,0.0
2017-02-25,0.0
2017-02-26,35.519999999999996
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,23.03
2017-03-02,23.52
2017-03-03,12.25
2017-03-04,14.7
2017-03-05,14.209999999999999
2017-03-06,11.27
2017-03-07,11.27
2017-03-08,12.25
2017-03-09,12.25
2017-03-10,24.99
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,11.76
2017-03-14,12.25
2017-03-15,24.99
2017-03-16,12.25
2017-03-17,0.0
2017-03-18,14.7
2017-03-19,0.0
2017-03-20,12.25
2017-03-21,0.0
2017-03-22,12.25
2017-03-23,0.0
2017-03-24,12.74
2017-03-25,15.19
2017-03-26,36.75
2017-03-27,12.25
2017-03-28,49.0
2017-03-29,24.99
2017-03-30,12.74
2017-03-31,0.0
2017-04-01,0.0
2017-04-02,0.0
2017-04-03,14.879999999999999
2017-04-04,14.879999999999999
2017-04-05,0.0
2017-04-06,14.879999999999999
2017-04-07,15.84
2017-04-08,0.0
2017-04-09,0.0
2017-04-10,15.36
2017-04-11,0.0
2017-04-12,0.0
2017-04-13,15.84
2017-04-14,0.0
2017-04-15,0.0
2017-04-16,19.68
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,48.0
2017-04-22,18.72
2017-04-23,0.0
2017-04-24,15.36
2017-04-25,0.0
2017-04-26,0.0
2017-04-27,0.0
2017-04-28,0.0
2017-04-29,0.0
2017-04-30,18.24
2017-05-01,17.2
2017-05-02,17.2
2017-05-03,34.4
2017-05-04,0.0
2017-05-05,18.06
2017-05-06,0.0
2017-05-07,43.0
2017-05-08,17.63
2017-05-09,35.26
2017-05-10,17.63
2017-05-11,18.06
2017-05-12,18.49
2017-05-13,0.0
2017-05-14,22.36
2017-05-15,18.49
2017-05-16,18.49
2017-05-17,28.38
2017-05-18,18.919999999999998
2017-05-19,19.35
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,36.98
2017-05-23,18.06
2017-05-24,18.919999999999998
2017-05-25,18.919999999999998
2017-05-26,20.21
2017-05-27,0.0
2017-05-28,24.08
2017-05-29,22.36
2017-05-30,18.919999999999998
2017-05-31,0.0
2017-06-01,18.02
2017-06-02,18.55
2017-06-03,22.26
2017-06-04,21.73
2017-06-05,35.510000000000005
2017-06-06,53.0
2017-06-07,17.490000000000002
2017-06-08,0.0
2017-06-09,37.63
2017-06-10,21.73
2017-06-11,22.26
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,26.5
2017-06-15,0.0
2017-06-16,0.0
2017-06-17,43.99
2017-06-18,22.26
2017-06-19,18.02
2017-06-20,25.970000000000002
2017-06-21,34.45
2017-06-22,25.970000000000002
2017-06-23,17.490000000000002
2017-06-24,0.0
2017-06-25,22.26
2017-06-26,18.02
2017-06-27,28.09
2017-06-28,0.0
2017-06-29,19.080000000000002
2017-06-30,0.0
2017-07-01,14.04
2017-07-02,0.0
2017-07-03,12.959999999999999
2017-07-04,14.04
2017-07-05,0.0
2017-07-06,11.879999999999999
2017-07-07,11.879999999999999
2017-07-08,0.0
2017-07-09,28.08
2017-07-10,11.879999999999999
2017-07-11,23.4
2017-07-12,17.64
2017-07-13,36.0
2017-07-14,24.119999999999997
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,11.879999999999999
2017-07-18,18.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,12.24
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,11.879999999999999
2017-07-25,0.0
2017-07-26,11.879999999999999
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,13.68
2017-07-30,0.0
2017-07-31,11.52
2017-08-01,38.800000000000004
2017-08-02,0.0
2017-08-03,19.6
2017-08-04,30.400000000000002
2017-08-05,0.0
2017-08-06,23.200000000000003
2017-08-07,18.8
2017-08-08,0.0
2017-08-09,38.800000000000004
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,0.0
2017-08-13,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,40.0
2017-08-17,39.2
2017-08-18,20.0
2017-08-19,34.800000000000004
2017-08-20,0.0
2017-08-21,18.400000000000002
2017-08-22,19.6
2017-08-23,39.2
2017-08-24,19.200000000000003
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,22.0
2017-08-28,19.200000000000003
2017-08-29,18.8
2017-08-30,0.0
2017-08-31,19.6
2017-09-01,29.92
2017-09-02,17.0
2017-09-03,17.34
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,28.220000000000002
2017-09-08,0.0
2017-09-09,0.0
2017-09-10,0.0
2017-09-11,13.940000000000001
2017-09-12,0.0
2017-09-13,13.940000000000001
2017-09-14,14.280000000000001
2017-09-15,14.620000000000001
2017-09-16,34.0
2017-09-17,16.66
2017-09-18,14.280000000000001
2017-09-19,13.940000000000001
2017-09-20,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-09-23,17.34
2017-09-24,0.0
2017-09-25,0.0
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.0
2017-09-29,14.620000000000001
2017-09-30,17.34
2017-10-01,0.0
2017-10-02,15.51
2017-10-03,15.51
2017-10-04,15.979999999999999
2017-10-05,0.0
2017-10-06,0.0
2017-10-07,19.27
2017-10-08,0.0
2017-10-09,0.0
2017-10-10,47.0
2017-10-11,0.0
2017-10-12,31.49
2017-10-13,0.0
2017-10-14,0.0
2017-10-15,0.0
2017-10-16,31.959999999999997
2017-10-17,15.979999999999999
2017-10-18,32.43
2017-10-19,0.0
2017-10-20,16.45
2017-10-21,0.0
2017-10-22,28.2
2017-10-23,0.0
2017-10-24,31.02
2017-10-25,31.49
2017-10-26,15.979999999999999
2017-10-27,16.45
2017-10-28,19.27
2017-10-29,38.07
2017-10-30,31.02
2017-10-31,15.979999999999999
2017-11-01,12.25
2017-11-02,11.76
2017-11-03,24.009999999999998
2017-11-04,14.209999999999999
2017-11-05,13.719999999999999
2017-11-06,11.76
2017-11-07,11.76
2017-11-08,17.64
2017-11-09,12.25
2017-11-10,18.62
2017-11-11,21.56
2017-11-12,14.209999999999999
2017-11-13,0.0
2017-11-14,11.76
2017-11-15,11.76
2017-11-16,23.52
2017-11-17,24.5
2017-11-18,0.0
2017-11-19,0.0
2017-11-20,0.0
2017-11-21,12.25
2017-11-22,0.0
2017-11-23,14.7
2017-11-24,13.719999999999999
2017-11-25,49.0
2017-11-26,13.719999999999999
2017-11-27,0.0
2017-11-28,11.27
2017-11-29,11.76
2017-11-30,17.64
2017-12-01,17.490000000000002
2017-12-02,0.0
2017-12-03,20.67
2017-12-04,16.96
2017-12-05,0.0
2017-12-06,50.88
2017-12-07,34.980000000000004
2017-12-08,0.0
2017-12-09,0.0
2017-12-10,20.67
2017-12-11,16.96
2017-12-12,16.96
2017-12-13,17.490000000000002
2017-12-14,53.0
2017-12-15,0.0
2017-12-16,21.200000000000003
2017-12-17,42.400000000000006
2017-12-18,18.02
2017-12-19,18.02
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,20.14
2017-12-23,0.0
2017-12-24,0.0
2017-12-25,0.0
2017-12-26,20.67
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,0.0
2017-12-30,0.0
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,28.16
2018-01-04,0.0
2018-01-05,19.36
2018-01-06,21.56
2018-01-07,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,18.92
2018-01-11,0.0
2018-01-12,18.92
2018-01-13,0.0
2018-01-14,21.56
2018-01-15,19.8
2018-01-16,18.48
2018-01-17,18.04
2018-01-18,18.92
2018-01-19,18.92
2018-01-20,0.0
2018-01-21,21.12
2018-01-22,18.04
2018-01-23,26.84
2018-01-24,36.96
2018-01-25,36.52
2018-01-26,18.04
2018-01-27,44.0
2018-01-28,0.0
2018-01-29,17.6
2018-01-30,35.64
2018-01-31,18.04
2018-02-01,0.0
2018-02-02,0.0
2018-02-03,0.0
2018-02-04,17.94
2018-02-05,30.360000000000003
2018-02-06,30.360000000000003
2018-02-07,15.180000000000001
2018-02-08,15.180000000000001
2018-02-09,31.740000000000002
2018-02-10,0.0
2018-02-11,18.400000000000002
2018-02-12,23.0
2018-02-13,0.0
2018-02-14,15.64
2018-02-15,15.64
2018-02-16,16.1
2018-02-17,0.0
2018-02-18,0.0
2018-02-19,16.1
2018-02-20,15.180000000000001
2018-02-21,23.46
2018-02-22,15.64
2018-02-23,15.64
2018-02-24,0.0
2018-02-25,18.400000000000002
2018-02-26,30.360000000000003
2018-02-27,46.0
2018-02-28,30.82
2018-03-01,0.0
2018-03-02,45.9
2018-03-03,0.0
2018-03-04,0.0
2018-03-05,0.0
2018-03-06,0.0
2018-03-07,22.44
2018-03-08,22.95
2018-03-09,0.0
2018-03-10,0.0
2018-03-11,0.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,23.46
2018-03-16,0.0
2018-03-17,27.54
2018-03-18,0.0
2018-03-19,22.95
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,23.46
2018-03-23,47.94
2018-03-24,0.0
2018-03-25,28.05
2018-03-26,23.46
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,23.97
2018-03-30,51.0
2018-03-31,0.0
2018-04-01,39.050000000000004
2018-04-02,47.85
2018-04-03,23.1
2018-04-04,31.35
2018-04-05,23.650000000000002
2018-04-06,32.45
2018-04-07,55.00000000000001
2018-04-08,0.0
2018-04-09,15.400000000000002
2018-04-10,30.250000000000004
2018-04-11,15.400000000000002
2018-04-12,0.0
2018-04-13,0.0
2018-04-14,18.700000000000003
2018-04-15,18.150000000000002
2018-04-16,0.0
2018-04-17,0.0
2018-04-18,46.2
2018-04-19,31.35
2018-04-20,15.950000000000001
2018-04-21,0.0
2018-04-22,18.700000000000003
2018-04-23,15.400000000000002
2018-04-24,15.400000000000002
2018-04-25,22.55
2018-04-26,30.800000000000004
2018-04-27,31.35
2018-04-28,37.95
2018-04-29,18.700000000000003
2018-04-30,15.400000000000002
2018-05-01,46.0
2018-05-02,0.0
2018-05-03,15.64
2018-05-04,16.1
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,15.64
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,16.1
2018-05-11,16.1
2018-05-12,0.0
2018-05-13,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,15.64
2018-05-18,0.0
2018-05-19,0.0
2018-05-20,0.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,16.1
2018-05-24,0.0
2018-05-25,0.0
2018-05-26,0.0
2018-05-27,0.0
2018-05-28,0.0
2018-05-29,15.64
2018-05-30,0.0
2018-05-31,0.0
2018-06-01,25.840000000000003
2018-06-02,20.400000000000002
2018-06-03,0.0
2018-06-04,17.0
2018-06-05,16.66
2018-06-06,0.0
2018-06-07,17.0
2018-06-08,17.34
2018-06-09,29.92
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,15.64
2018-06-13,15.98
2018-06-14,34.0
2018-06-15,0.0
2018-06-16,20.400000000000002
2018-06-17,0.0
2018-06-18,0.0
2018-06-19,16.66
2018-06-20,17.34
2018-06-21,17.34
2018-06-22,17.34
2018-06-23,20.060000000000002
2018-06-24,0.0
2018-06-25,0.0
2018-06-26,25.840000000000003
2018-06-27,0.0
2018-06-28,17.68
2018-06-29,18.02
2018-06-30,0.0
2018-07-01,0.0
2018-07-02,13.33
2018-07-03,13.64
2018-07-04,31.0
2018-07-05,14.26
2018-07-06,0.0
2018-07-07,0.0
2018-07-08,15.5
2018-07-09,13.02
2018-07-10,13.02
2018-07-11,12.4
2018-07-12,13.64
2018-07-13,0.0
2018-07-14,0.0
2018-07-15,15.5
2018-07-16,13.33
2018-07-17,13.33
2018-07-18,0.0
2018-07-19,13.64
2018-07-20,13.95
2018-07-21,0.0
2018-07-22,0.0
2018-07-23,0.0
2018-07-24,13.33
2018-07-25,13.33
2018-07-26,13.33
2018-07-27,0.0
2018-07-28,0.0
2018-07-29,0.0
2018-07-30,13.33
2018-07-31,26.66
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,21.56
2018-08-04,0.0
2018-08-05,0.0
2018-08-06,0.0
2018-08-07,20.58
2018-08-08,20.58
2018-08-09,0.0
2018-08-10,0.0
2018-08-11,24.009999999999998
2018-08-12,48.51
2018-08-13,0.0
2018-08-14,20.58
2018-08-15,0.0
2018-08-16,21.07
2018-08-17,21.07
2018-08-18,0.0
2018-08-19,0.0
2018-08-20,31.36
2018-08-21,41.16
2018-08-22,42.14
2018-08-23,0.0
2018-08-24,0.0
2018-08-25,49.0
2018-08-26,0.0
2018-08-27,0.0
2018-08-28,20.58
2018-08-29,20.09
2018-08-30,0.0
2018-08-31,0.0
2018-09-01,0.0
2018-09-02,0.0
2018-09-03,0.0
2018-09-04,32.0
2018-09-05,31.36
2018-09-06,15.68
2018-09-07,0.0
2018-09-08,27.52
2018-09-09,0.0
2018-09-10,15.68
2018-09-11,31.36
2018-09-12,15.68
2018-09-13,15.68
2018-09-14,0.0
2018-09-15,19.2
2018-09-16,0.0
2018-09-17,15.68
2018-09-18,15.68
2018-09-19,16.0
2018-09-20,0.0
2018-09-21,24.32
2018-09-22,0.0
2018-09-23,0.0
2018-09-24,16.0
2018-09-25,15.68
2018-09-26,31.68
2018-09-27,32.0
2018-09-28,16.32
2018-09-29,19.52
2018-09-30,19.2
2018-10-01,16.080000000000002
2018-10-02,31.490000000000002
2018-10-03,32.160000000000004
2018-10-04,16.080000000000002
2018-10-05,16.75
2018-10-06,0.0
2018-10-07,18.76
2018-10-08,32.160000000000004
2018-10-09,16.080000000000002
2018-10-10,24.12
2018-10-11,16.75
2018-10-12,25.46
2018-10-13,0.0
2018-10-14,19.43
2018-10-15,0.0
2018-10-16,16.080000000000002
2018-10-17,16.75
2018-10-18,67.0
2018-10-19,17.42
2018-10-20,19.43
2018-10-21,19.43
2018-10-22,32.830000000000005
2018-10-23,32.830000000000005
2018-10-24,0.0
2018-10-25,24.790000000000003
2018-10-26,34.17
2018-10-27,0.0
2018-10-28,0.0
2018-10-29,16.080000000000002
2018-10-30,16.080000000000002
2018-10-31,33.5
2018-11-01,30.8
2018-11-02,44.0
2018-11-03,0.0
2018-11-04,33.44
2018-11-05,13.2
2018-11-06,14.08
2018-11-07,12.76
2018-11-08,14.08
2018-11-09,14.96
2018-11-10,34.76
2018-11-11,0.0
2018-11-12,0.0
2018-11-13,0.0
2018-11-14,14.52
2018-11-15,14.52
2018-11-16,29.92
2018-11-17,35.2
2018-11-18,34.76
2018-11-19,0.0
2018-11-20,29.92
2018-11-21,0.0
2018-11-22,17.6
2018-11-23,16.28
2018-11-24,16.72
2018-11-25,0.0
2018-11-26,13.64
2018-11-27,14.08
2018-11-28,0.0
2018-11-29,14.52
2018-11-30,28.16
2018-12-01,23.03
2018-12-02,0.0
2018-12-03,19.11
2018-12-04,0.0
2018-12-05,19.6
2018-12-06,19.6
2018-12-07,0.0
2018-12-08,23.03
2018-12-09,0.0
2018-12-10,39.2
2018-12-11,19.6
2018-12-12,0.0
2018-12-13,0.0
2018-12-14,38.71
2018-12-15,48.019999999999996
2018-12-16,24.009999999999998
2018-12-17,18.13
2018-12-18,19.11
2018-12-19,40.67
2018-12-20,31.36
2018-12-21,21.56
2018-12-22,24.99
2018-12-23,24.99
2018-12-24,49.0
2018-12-25,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,43.61
2018-12-29,47.53
2018-12-30,23.52
2018-12-31,44.1
2019-01-01,14.82
2019-01-02,12.92
2019-01-03,12.540000000000001
2019-01-04,38.0
2019-01-05,28.5
2019-01-06,0.0
2019-01-07,18.240000000000002
2019-01-08,12.16
2019-01-09,12.16
2019-01-10,12.16
2019-01-11,0.0
2019-01-12,0.0
2019-01-13,14.06
2019-01-14,0.0
2019-01-15,11.78
2019-01-16,11.78
2019-01-17,11.78
2019-01-18,0.0
2019-01-19,14.06
2019-01-20,0.0
2019-01-21,0.0
2019-01-22,0.0
2019-01-23,0.0
2019-01-24,11.78
2019-01-25,0.0
2019-01-26,14.44
2019-01-27,0.0
2019-01-28,23.56
2019-01-29,17.48
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-02,11.700000000000001
2019-02-03,0.0
2019-02-04,0.0
2019-02-05,0.0
2019-02-06,9.75
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,11.700000000000001
2019-02-11,38.22
2019-02-12,19.5
2019-02-13,39.0
2019-02-14,0.0
2019-02-15,10.530000000000001
2019-02-16,11.700000000000001
2019-02-17,0.0
2019-02-18,10.530000000000001
2019-02-19,10.14
2019-02-20,10.14
2019-02-21,10.14
2019-02-22,15.21
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,19.11
2019-02-26,9.75
2019-02-27,14.43
2019-02-28,9.75
2019-03-01,0.0
2019-03-02,10.75
2019-03-03,43.0
2019-03-04,9.03
2019-03-05,18.49
2019-03-06,9.03
2019-03-07,9.03
2019-03-08,9.89
2019-03-09,17.2
2019-03-10,11.18
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,9.459999999999999
2019-03-14,9.459999999999999
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,11.61
2019-03-18,9.459999999999999
2019-03-19,0.0
2019-03-20,19.35
2019-03-21,18.919999999999998
2019-03-22,9.89
2019-03-23,11.18
2019-03-24,0.0
2019-03-25,9.459999999999999
2019-03-26,9.89
2019-03-27,14.62
2019-03-28,0.0
2019-03-29,19.35
2019-03-30,0.0
2019-03-31,0.0
2019-04-01,20.8
2019-04-02,21.32
2019-04-03,43.160000000000004
2019-04-04,0.0
2019-04-05,21.84
2019-04-06,0.0
2019-04-07,50.96
2019-04-08,21.32
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-13,26.0
2019-04-14,26.0
2019-04-15,42.64
2019-04-16,21.32
2019-04-17,0.0
2019-04-18,22.36
2019-04-19,23.92
2019-04-20,26.52
2019-04-21,0.0
2019-04-22,45.24
2019-04-23,22.36
2019-04-24,21.32
2019-04-25,21.32
2019-04-26,0.0
2019-04-27,26.52
2019-04-28,52.0
2019-04-29,42.120000000000005
2019-04-30,0.0
2019-05-01,20.21
2019-05-02,30.53
2019-05-03,42.57
2019-05-04,24.509999999999998
2019-05-05,24.94
2019-05-06,20.21
2019-05-07,30.53
2019-05-08,41.71
2019-05-09,0.0
2019-05-10,43.0
2019-05-11,0.0
2019-05-12,0.0
2019-05-13,42.14
2019-05-14,21.07
2019-05-15,0.0
2019-05-16,0.0
2019-05-17,0.0
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,21.07
2019-05-21,31.39
2019-05-22,42.14
2019-05-23,21.5
2019-05-24,22.36
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,25.37
2019-05-28,21.07
2019-05-29,20.64
2019-05-30,0.0
2019-05-31,21.5
2019-06-01,0.0
2019-06-02,0.0
2019-06-03,13.68
2019-06-04,37.62
2019-06-05,0.0
2019-06-06,9.5
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.0
2019-06-10,0.0
2019-06-11,9.120000000000001
2019-06-12,9.5
2019-06-13,0.0
2019-06-14,9.5
2019-06-15,11.02
2019-06-16,11.02
2019-06-17,9.5
2019-06-18,9.5
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-22,11.4
2019-06-23,0.0
2019-06-24,38.0
2019-06-25,9.5
2019-06-26,19.0
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,0.0
2019-06-30,11.4
2019-07-01,14.19
2019-07-02,43.0
2019-07-03,21.5
2019-07-04,24.08
2019-07-05,32.25
2019-07-06,32.25
2019-07-07,15.91
2019-07-08,14.19
2019-07-09,28.38
2019-07-10,14.19
2019-07-11,21.07
2019-07-12,0.0
2019-07-13,16.34
2019-07-14,0.0
2019-07-15,14.19
2019-07-16,27.52
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,14.62
2019-07-20,16.34
2019-07-21,24.509999999999998
2019-07-22,14.19
2019-07-23,14.19
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,14.62
2019-07-30,14.62
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-03,11.07
2019-08-04,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,9.450000000000001
2019-08-08,0.0
2019-08-09,0.0
2019-08-10,0.0
2019-08-11,0.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,27.0
2019-08-15,0.0
2019-08-16,0.0
2019-08-17,0.0
2019-08-18,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,18.09
2019-08-22,0.0
2019-08-23,9.18
2019-08-24,10.530000000000001
2019-08-25,0.0
2019-08-26,0.0
2019-08-27,17.82
2019-08-28,0.0
2019-08-29,8.91
2019-08-30,8.64
2019-08-31,0.0
2019-09-01,0.0
2019-09-02,0.0
2019-09-03,51.0
2019-09-04,25.5
2019-09-05,25.5
2019-09-06,0.0
2019-09-07,30.09
2019-09-08,0.0
2019-09-09,0.0
2019-09-10,24.990000000000002
2019-09-11,0.0
2019-09-12,0.0
2019-09-13,0.0
2019-09-14,0.0
2019-09-15,29.580000000000002
2019-09-16,0.0
2019-09-17,0.0
2019-09-18,0.0
2019-09-19,0.0
2019-09-20,0.0
2019-09-21,30.6
2019-09-22,0.0
2019-09-23,24.48
2019-09-24,25.5
2019-09-25,0.0
2019-09-26,26.01
2019-09-27,0.0
2019-09-28,31.62
2019-09-29,30.09
2019-09-30,0.0
2019-10-01,0.0
2019-10-02,20.13
2019-10-03,20.74
2019-10-04,21.349999999999998
2019-10-05,24.4
2019-10-06,0.0
2019-10-07,0.0
2019-10-08,20.74
2019-10-09,0.0
2019-10-10,41.48
2019-10-11,0.0
2019-10-12,50.629999999999995
2019-10-13,24.4
2019-10-14,0.0
2019-10-15,41.48
2019-10-16,42.089999999999996
2019-10-17,20.74
2019-10-18,21.349999999999998
2019-10-19,24.4
2019-10-20,0.0
2019-10-21,20.13
2019-10-22,0.0
2019-10-23,20.74
2019-10-24,0.0
2019-10-25,21.349999999999998
2019-10-26,0.0
2019-10-27,24.4
2019-10-28,20.13
2019-10-29,61.0
2019-10-30,20.13
2019-10-31,0.0
2019-11-01,0.0
2019-11-02,19.61
2019-11-03,0.0
2019-11-04,15.91
2019-11-05,0.0
2019-11-06,0.0
2019-11-07,15.91
2019-11-08,16.28
2019-11-09,18.87
2019-11-10,18.5
2019-11-11,16.28
