Date,Broadcasting
2016-06-21,45.44
2016-06-22,49.699999999999996
2016-06-23,27.689999999999998
2016-06-24,41.18
2016-06-25,45.44
2016-06-26,43.309999999999995
2016-06-27,51.83
2016-06-28,32.66
2016-06-29,42.599999999999994
2016-06-30,47.57
2016-07-01,33.800000000000004
2016-07-02,21.45
2016-07-03,32.5
2016-07-04,34.45
2016-07-05,50.050000000000004
2016-07-06,46.800000000000004
2016-07-07,40.95
2016-07-08,40.300000000000004
2016-07-09,36.4
2016-07-10,34.45
2016-07-11,42.25
2016-07-12,65.0
2016-07-13,50.050000000000004
2016-07-14,33.800000000000004
2016-07-15,31.85
2016-07-16,40.300000000000004
2016-07-17,28.6
2016-07-18,48.1
2016-07-19,46.15
2016-07-20,53.95
2016-07-21,35.75
2016-07-22,37.050000000000004
2016-07-23,24.7
2016-07-24,29.900000000000002
2016-07-25,42.9
2016-07-26,51.35
2016-07-27,63.7
2016-07-28,40.95
2016-07-29,49.4
2016-07-30,35.75
2016-07-31,29.25
2016-08-01,52.5
2016-08-02,62.99999999999999
2016-08-03,56.699999999999996
2016-08-04,54.599999999999994
2016-08-05,66.5
2016-08-06,70.0
2016-08-07,59.49999999999999
2016-08-08,61.599999999999994
2016-08-09,60.199999999999996
2016-08-10,63.699999999999996
2016-08-11,51.8
2016-08-12,68.6
2016-08-13,42.0
2016-08-14,57.4
2016-08-15,50.4
2016-08-16,58.099999999999994
2016-08-17,55.3
2016-08-18,58.099999999999994
2016-08-19,42.0
2016-08-20,51.8
2016-08-21,53.199999999999996
2016-08-22,59.49999999999999
2016-08-23,56.699999999999996
2016-08-24,50.4
2016-08-25,35.699999999999996
2016-08-26,55.3
2016-08-27,51.8
2016-08-28,51.8
2016-08-29,56.0
2016-08-30,67.89999999999999
2016-08-31,53.199999999999996
2016-09-01,45.14
2016-09-02,44.4
2016-09-03,41.44
2016-09-04,49.58
2016-09-05,34.04
2016-09-06,45.88
2016-09-07,57.72
2016-09-08,60.68
2016-09-09,74.0
2016-09-10,62.9
2016-09-11,55.5
2016-09-12,53.28
2016-09-13,53.28
2016-09-14,53.28
2016-09-15,53.28
2016-09-16,52.54
2016-09-17,59.2
2016-09-18,72.52
2016-09-19,52.54
2016-09-20,47.36
2016-09-21,48.839999999999996
2016-09-22,62.9
2016-09-23,57.72
2016-09-24,42.92
2016-09-25,48.839999999999996
2016-09-26,64.38
2016-09-27,68.82
2016-09-28,48.1
2016-09-29,62.16
2016-09-30,48.1
2016-10-01,73.86999999999999
2016-10-02,63.08
2016-10-03,62.25
2016-10-04,65.57
2016-10-05,82.17
2016-10-06,63.08
2016-10-07,52.29
2016-10-08,48.14
2016-10-09,46.48
2016-10-10,63.91
2016-10-11,69.72
2016-10-12,74.7
2016-10-13,55.61
2016-10-14,63.08
2016-10-15,78.85
2016-10-16,72.21
2016-10-17,60.589999999999996
2016-10-18,81.33999999999999
2016-10-19,56.44
2016-10-20,57.269999999999996
2016-10-21,61.419999999999995
2016-10-22,55.61
2016-10-23,70.55
2016-10-24,53.12
2016-10-25,58.93
2016-10-26,68.06
2016-10-27,58.93
2016-10-28,83.0
2016-10-29,65.57
2016-10-30,61.419999999999995
2016-10-31,45.65
2016-11-01,41.76
2016-11-02,48.239999999999995
2016-11-03,54.0
2016-11-04,54.72
2016-11-05,41.76
2016-11-06,43.92
2016-11-07,66.24
2016-11-08,56.879999999999995
2016-11-09,38.16
2016-11-10,43.199999999999996
2016-11-11,36.72
2016-11-12,30.959999999999997
2016-11-13,26.64
2016-11-14,28.799999999999997
2016-11-15,32.4
2016-11-16,46.08
2016-11-17,46.08
2016-11-18,37.44
2016-11-19,42.48
2016-11-20,48.96
2016-11-21,36.0
2016-11-22,30.24
2016-11-23,26.64
2016-11-24,64.8
2016-11-25,30.24
2016-11-26,72.0
2016-11-27,33.839999999999996
2016-11-28,34.56
2016-11-29,36.0
2016-11-30,34.56
2016-12-01,46.15
2016-12-02,44.85
2016-12-03,50.050000000000004
2016-12-04,54.6
2016-12-05,39.0
2016-12-06,38.35
2016-12-07,40.95
2016-12-08,65.0
2016-12-09,35.75
2016-12-10,49.4
2016-12-11,57.85
2016-12-12,50.050000000000004
2016-12-13,52.65
2016-12-14,44.2
2016-12-15,37.7
2016-12-16,35.75
2016-12-17,40.95
2016-12-18,51.35
2016-12-19,35.1
2016-12-20,30.55
2016-12-21,31.200000000000003
2016-12-22,26.650000000000002
2016-12-23,24.7
2016-12-24,40.95
2016-12-25,40.300000000000004
2016-12-26,39.65
2016-12-27,35.1
2016-12-28,37.050000000000004
2016-12-29,37.050000000000004
2016-12-30,26.650000000000002
2016-12-31,53.300000000000004
2017-01-01,42.35
2017-01-02,35.42
2017-01-03,33.88
2017-01-04,46.2
2017-01-05,57.75
2017-01-06,46.2
2017-01-07,32.34
2017-01-08,46.2
2017-01-09,53.9
2017-01-10,56.980000000000004
2017-01-11,47.74
2017-01-12,52.36
2017-01-13,49.28
2017-01-14,40.04
2017-01-15,41.58
2017-01-16,53.13
2017-01-17,53.9
2017-01-18,44.660000000000004
2017-01-19,73.15
2017-01-20,77.0
2017-01-21,41.58
2017-01-22,53.9
2017-01-23,53.13
2017-01-24,50.050000000000004
2017-01-25,56.980000000000004
2017-01-26,39.27
2017-01-27,50.82
2017-01-28,36.96
2017-01-29,48.51
2017-01-30,44.660000000000004
2017-01-31,46.97
2017-02-01,46.199999999999996
2017-02-02,44.099999999999994
2017-02-03,51.8
2017-02-04,58.8
2017-02-05,51.099999999999994
2017-02-06,62.3
2017-02-07,53.9
2017-02-08,36.4
2017-02-09,42.0
2017-02-10,43.4
2017-02-11,45.5
2017-02-12,28.0
2017-02-13,56.0
2017-02-14,55.3
2017-02-15,39.9
2017-02-16,46.9
2017-02-17,45.5
2017-02-18,56.0
2017-02-19,39.199999999999996
2017-02-20,57.4
2017-02-21,53.9
2017-02-22,70.0
2017-02-23,37.8
2017-02-24,53.199999999999996
2017-02-25,30.099999999999998
2017-02-26,46.9
2017-02-27,62.99999999999999
2017-02-28,33.599999999999994
2017-03-01,51.75
2017-03-02,37.5
2017-03-03,21.75
2017-03-04,34.5
2017-03-05,34.5
2017-03-06,39.75
2017-03-07,54.75
2017-03-08,42.0
2017-03-09,43.5
2017-03-10,48.0
2017-03-11,48.75
2017-03-12,42.75
2017-03-13,37.5
2017-03-14,45.75
2017-03-15,27.0
2017-03-16,75.0
2017-03-17,63.75
2017-03-18,39.0
2017-03-19,42.75
2017-03-20,54.0
2017-03-21,41.25
2017-03-22,45.75
2017-03-23,44.25
2017-03-24,48.75
2017-03-25,34.5
2017-03-26,35.25
2017-03-27,48.0
2017-03-28,52.5
2017-03-29,39.75
2017-03-30,39.75
2017-03-31,43.5
2017-04-01,36.480000000000004
2017-04-02,33.28
2017-04-03,50.56
2017-04-04,64.0
2017-04-05,45.44
2017-04-06,54.4
2017-04-07,33.28
2017-04-08,35.84
2017-04-09,40.32
2017-04-10,32.64
2017-04-11,44.800000000000004
2017-04-12,40.96
2017-04-13,49.28
2017-04-14,30.72
2017-04-15,26.88
2017-04-16,35.84
2017-04-17,58.88
2017-04-18,48.64
2017-04-19,45.44
2017-04-20,33.92
2017-04-21,39.68
2017-04-22,39.04
2017-04-23,29.44
2017-04-24,45.44
2017-04-25,44.160000000000004
2017-04-26,59.52
2017-04-27,49.28
2017-04-28,49.92
2017-04-29,37.76
2017-04-30,32.0
2017-05-01,63.0
2017-05-02,54.18
2017-05-03,39.06
2017-05-04,50.4
2017-05-05,54.81
2017-05-06,53.55
2017-05-07,25.2
2017-05-08,43.47
2017-05-09,35.28
2017-05-10,47.25
2017-05-11,38.43
2017-05-12,28.35
2017-05-13,25.830000000000002
2017-05-14,30.87
2017-05-15,39.69
2017-05-16,31.5
2017-05-17,37.8
2017-05-18,41.58
2017-05-19,34.02
2017-05-20,23.94
2017-05-21,25.2
2017-05-22,35.910000000000004
2017-05-23,38.43
2017-05-24,40.32
2017-05-25,34.02
2017-05-26,26.46
2017-05-27,37.8
2017-05-28,38.43
2017-05-29,38.43
2017-05-30,48.51
2017-05-31,41.58
2017-06-01,42.18
2017-06-02,45.029999999999994
2017-06-03,36.48
2017-06-04,37.62
2017-06-05,41.04
2017-06-06,44.459999999999994
2017-06-07,39.33
2017-06-08,56.99999999999999
2017-06-09,31.349999999999998
2017-06-10,43.88999999999999
2017-06-11,22.799999999999997
2017-06-12,27.36
2017-06-13,33.059999999999995
2017-06-14,42.74999999999999
2017-06-15,43.88999999999999
2017-06-16,44.459999999999994
2017-06-17,40.47
2017-06-18,42.74999999999999
2017-06-19,37.05
2017-06-20,42.74999999999999
2017-06-21,44.459999999999994
2017-06-22,46.739999999999995
2017-06-23,35.339999999999996
2017-06-24,39.9
2017-06-25,29.639999999999997
2017-06-26,33.629999999999995
2017-06-27,31.349999999999998
2017-06-28,47.309999999999995
2017-06-29,35.339999999999996
2017-06-30,31.349999999999998
2017-07-01,18.46
2017-07-02,23.43
2017-07-03,71.0
2017-07-04,62.48
2017-07-05,59.64
2017-07-06,41.18
2017-07-07,44.73
2017-07-08,28.4
2017-07-09,34.08
2017-07-10,37.629999999999995
2017-07-11,37.629999999999995
2017-07-12,41.18
2017-07-13,28.4
2017-07-14,27.689999999999998
2017-07-15,45.44
2017-07-16,35.5
2017-07-17,32.66
2017-07-18,26.979999999999997
2017-07-19,30.529999999999998
2017-07-20,31.95
2017-07-21,31.95
2017-07-22,24.14
2017-07-23,39.05
2017-07-24,44.019999999999996
2017-07-25,39.05
2017-07-26,29.82
2017-07-27,20.59
2017-07-28,25.56
2017-07-29,29.82
2017-07-30,28.4
2017-07-31,31.95
2017-08-01,36.18
2017-08-02,44.89
2017-08-03,40.870000000000005
2017-08-04,36.18
2017-08-05,32.160000000000004
2017-08-06,42.21
2017-08-07,45.56
2017-08-08,67.0
2017-08-09,62.31
2017-08-10,59.63
2017-08-11,48.910000000000004
2017-08-12,36.18
2017-08-13,41.54
2017-08-14,34.17
2017-08-15,42.88
2017-08-16,38.190000000000005
2017-08-17,55.61000000000001
2017-08-18,48.24
2017-08-19,28.810000000000002
2017-08-20,36.18
2017-08-21,56.28
2017-08-22,48.910000000000004
2017-08-23,58.96
2017-08-24,28.810000000000002
2017-08-25,38.86
2017-08-26,48.24
2017-08-27,44.89
2017-08-28,38.86
2017-08-29,53.6
2017-08-30,31.490000000000002
2017-08-31,48.24
2017-09-01,46.9
2017-09-02,53.9
2017-09-03,39.9
2017-09-04,41.3
2017-09-05,57.4
2017-09-06,47.599999999999994
2017-09-07,39.9
2017-09-08,53.9
2017-09-09,70.0
2017-09-10,69.3
2017-09-11,44.8
2017-09-12,48.3
2017-09-13,48.3
2017-09-14,45.5
2017-09-15,42.0
2017-09-16,44.099999999999994
2017-09-17,58.8
2017-09-18,60.9
2017-09-19,44.8
2017-09-20,51.8
2017-09-21,56.699999999999996
2017-09-22,41.3
2017-09-23,37.099999999999994
2017-09-24,67.89999999999999
2017-09-25,54.599999999999994
2017-09-26,53.9
2017-09-27,33.599999999999994
2017-09-28,37.8
2017-09-29,58.8
2017-09-30,60.199999999999996
2017-10-01,46.230000000000004
2017-10-02,64.99000000000001
2017-10-03,50.25
2017-10-04,49.580000000000005
2017-10-05,52.260000000000005
2017-10-06,50.92
2017-10-07,42.88
2017-10-08,54.27
2017-10-09,40.870000000000005
2017-10-10,41.54
2017-10-11,55.61000000000001
2017-10-12,47.57
2017-10-13,56.28
2017-10-14,44.89
2017-10-15,43.550000000000004
2017-10-16,51.59
2017-10-17,49.580000000000005
2017-10-18,49.580000000000005
2017-10-19,40.2
2017-10-20,40.2
2017-10-21,36.18
2017-10-22,40.2
2017-10-23,45.56
2017-10-24,55.61000000000001
2017-10-25,67.0
2017-10-26,56.28
2017-10-27,47.57
2017-10-28,59.63
2017-10-29,50.92
2017-10-30,40.870000000000005
2017-10-31,50.25
2017-11-01,52.65
2017-11-02,42.25
2017-11-03,50.050000000000004
2017-11-04,48.1
2017-11-05,50.050000000000004
2017-11-06,45.5
2017-11-07,46.15
2017-11-08,46.800000000000004
2017-11-09,50.7
2017-11-10,41.6
2017-11-11,55.9
2017-11-12,33.15
2017-11-13,48.75
2017-11-14,46.800000000000004
2017-11-15,40.300000000000004
2017-11-16,53.300000000000004
2017-11-17,65.0
2017-11-18,43.550000000000004
2017-11-19,50.050000000000004
2017-11-20,48.1
2017-11-21,41.6
2017-11-22,36.4
2017-11-23,41.6
2017-11-24,33.800000000000004
2017-11-25,33.800000000000004
2017-11-26,33.15
2017-11-27,29.900000000000002
2017-11-28,42.9
2017-11-29,36.4
2017-11-30,53.300000000000004
2017-12-01,38.94
2017-12-02,43.07
2017-12-03,38.35
2017-12-04,50.739999999999995
2017-12-05,37.76
2017-12-06,36.58
2017-12-07,53.099999999999994
2017-12-08,30.68
2017-12-09,57.23
2017-12-10,59.0
2017-12-11,35.4
2017-12-12,41.3
2017-12-13,33.629999999999995
2017-12-14,40.71
2017-12-15,38.35
2017-12-16,43.07
2017-12-17,25.369999999999997
2017-12-18,40.71
2017-12-19,48.97
2017-12-20,45.43
2017-12-21,33.629999999999995
2017-12-22,37.76
2017-12-23,34.22
2017-12-24,38.94
2017-12-25,39.53
2017-12-26,37.76
2017-12-27,35.4
2017-12-28,38.35
2017-12-29,34.809999999999995
2017-12-30,35.4
2017-12-31,43.66
2018-01-01,28.999999999999996
2018-01-02,38.279999999999994
2018-01-03,30.74
2018-01-04,43.5
2018-01-05,31.319999999999997
2018-01-06,48.72
2018-01-07,37.699999999999996
2018-01-08,40.019999999999996
2018-01-09,55.67999999999999
2018-01-10,47.559999999999995
2018-01-11,49.3
2018-01-12,31.9
2018-01-13,38.86
2018-01-14,49.879999999999995
2018-01-15,35.96
2018-01-16,32.48
2018-01-17,38.279999999999994
2018-01-18,35.379999999999995
2018-01-19,42.339999999999996
2018-01-20,22.04
2018-01-21,47.559999999999995
2018-01-22,44.08
2018-01-23,46.4
2018-01-24,33.64
2018-01-25,40.019999999999996
2018-01-26,42.339999999999996
2018-01-27,31.319999999999997
2018-01-28,35.379999999999995
2018-01-29,45.239999999999995
2018-01-30,57.99999999999999
2018-01-31,57.99999999999999
2018-02-01,41.580000000000005
2018-02-02,42.9
2018-02-03,40.260000000000005
2018-02-04,66.0
2018-02-05,46.2
2018-02-06,59.400000000000006
2018-02-07,51.480000000000004
2018-02-08,38.28
2018-02-09,42.9
2018-02-10,33.660000000000004
2018-02-11,38.940000000000005
2018-02-12,44.22
2018-02-13,41.580000000000005
2018-02-14,52.800000000000004
2018-02-15,54.120000000000005
2018-02-16,46.86
2018-02-17,36.96
2018-02-18,35.64
2018-02-19,44.22
2018-02-20,36.300000000000004
2018-02-21,44.22
2018-02-22,40.92
2018-02-23,51.480000000000004
2018-02-24,39.6
2018-02-25,30.360000000000003
2018-02-26,36.96
2018-02-27,50.160000000000004
2018-02-28,36.96
2018-03-01,62.0
2018-03-02,53.94
2018-03-03,26.66
2018-03-04,29.759999999999998
2018-03-05,60.14
2018-03-06,41.54
2018-03-07,38.44
2018-03-08,58.28
2018-03-09,54.56
2018-03-10,45.26
2018-03-11,30.38
2018-03-12,38.44
2018-03-13,31.62
2018-03-14,34.72
2018-03-15,58.28
2018-03-16,46.5
2018-03-17,36.58
2018-03-18,42.78
2018-03-19,36.58
2018-03-20,44.02
2018-03-21,37.82
2018-03-22,34.72
2018-03-23,35.96
2018-03-24,27.28
2018-03-25,37.2
2018-03-26,47.12
2018-03-27,44.02
2018-03-28,41.54
2018-03-29,29.759999999999998
2018-03-30,35.339999999999996
2018-03-31,48.98
2018-04-01,33.88
2018-04-02,77.0
2018-04-03,57.75
2018-04-04,33.11
2018-04-05,30.03
2018-04-06,29.26
2018-04-07,19.25
2018-04-08,20.79
2018-04-09,20.79
2018-04-10,24.64
2018-04-11,23.87
2018-04-12,21.560000000000002
2018-04-13,21.560000000000002
2018-04-14,20.02
2018-04-15,22.330000000000002
2018-04-16,22.330000000000002
2018-04-17,21.560000000000002
2018-04-18,23.1
2018-04-19,30.8
2018-04-20,16.94
2018-04-21,15.4
2018-04-22,18.48
2018-04-23,13.86
2018-04-24,24.64
2018-04-25,19.25
2018-04-26,16.94
2018-04-27,20.79
2018-04-28,16.94
2018-04-29,20.79
2018-04-30,23.1
2018-05-01,44.25
2018-05-02,51.33
2018-05-03,51.919999999999995
2018-05-04,37.169999999999995
2018-05-05,51.919999999999995
2018-05-06,41.3
2018-05-07,35.989999999999995
2018-05-08,59.0
2018-05-09,46.019999999999996
2018-05-10,40.12
2018-05-11,47.79
2018-05-12,37.76
2018-05-13,37.169999999999995
2018-05-14,44.25
2018-05-15,44.25
2018-05-16,38.94
2018-05-17,46.61
2018-05-18,37.76
2018-05-19,33.629999999999995
2018-05-20,46.61
2018-05-21,35.989999999999995
2018-05-22,38.94
2018-05-23,47.199999999999996
2018-05-24,34.809999999999995
2018-05-25,41.3
2018-05-26,28.91
2018-05-27,34.809999999999995
2018-05-28,35.989999999999995
2018-05-29,39.53
2018-05-30,41.89
2018-05-31,48.379999999999995
2018-06-01,28.32
2018-06-02,43.66
2018-06-03,43.66
2018-06-04,38.94
2018-06-05,35.989999999999995
2018-06-06,48.97
2018-06-07,35.4
2018-06-08,35.989999999999995
2018-06-09,27.729999999999997
2018-06-10,38.94
2018-06-11,35.989999999999995
2018-06-12,56.05
2018-06-13,47.79
2018-06-14,59.0
2018-06-15,51.33
2018-06-16,40.71
2018-06-17,50.15
2018-06-18,43.07
2018-06-19,41.3
2018-06-20,54.87
2018-06-21,44.25
2018-06-22,40.12
2018-06-23,39.53
2018-06-24,25.369999999999997
2018-06-25,43.07
2018-06-26,34.22
2018-06-27,43.07
2018-06-28,41.3
2018-06-29,33.04
2018-06-30,29.5
2018-07-01,41.580000000000005
2018-07-02,32.940000000000005
2018-07-03,34.02
2018-07-04,28.080000000000002
2018-07-05,35.1
2018-07-06,34.56
2018-07-07,17.28
2018-07-08,18.36
2018-07-09,31.860000000000003
2018-07-10,38.34
2018-07-11,54.0
2018-07-12,24.840000000000003
2018-07-13,43.74
2018-07-14,38.88
2018-07-15,25.380000000000003
2018-07-16,26.46
2018-07-17,27.540000000000003
2018-07-18,23.220000000000002
2018-07-19,33.480000000000004
2018-07-20,24.840000000000003
2018-07-21,14.580000000000002
2018-07-22,21.060000000000002
2018-07-23,34.02
2018-07-24,27.0
2018-07-25,31.860000000000003
2018-07-26,37.260000000000005
2018-07-27,24.840000000000003
2018-07-28,26.46
2018-07-29,31.32
2018-07-30,29.700000000000003
2018-07-31,29.700000000000003
2018-08-01,23.520000000000003
2018-08-02,33.040000000000006
2018-08-03,38.64
2018-08-04,30.240000000000002
2018-08-05,30.800000000000004
2018-08-06,53.2
2018-08-07,33.6
2018-08-08,33.6
2018-08-09,30.240000000000002
2018-08-10,34.720000000000006
2018-08-11,33.040000000000006
2018-08-12,29.120000000000005
2018-08-13,33.6
2018-08-14,56.00000000000001
2018-08-15,44.24
2018-08-16,34.720000000000006
2018-08-17,36.96
2018-08-18,21.28
2018-08-19,33.040000000000006
2018-08-20,33.040000000000006
2018-08-21,43.120000000000005
2018-08-22,32.480000000000004
2018-08-23,38.080000000000005
2018-08-24,45.36000000000001
2018-08-25,30.800000000000004
2018-08-26,21.28
2018-08-27,33.6
2018-08-28,47.6
2018-08-29,29.120000000000005
2018-08-30,45.36000000000001
2018-08-31,40.88
2018-09-01,54.81
2018-09-02,43.47
2018-09-03,39.06
2018-09-04,37.8
2018-09-05,51.660000000000004
2018-09-06,41.58
2018-09-07,59.85
2018-09-08,42.84
2018-09-09,56.7
2018-09-10,49.77
2018-09-11,57.96
2018-09-12,41.58
2018-09-13,51.660000000000004
2018-09-14,47.25
2018-09-15,28.98
2018-09-16,45.99
2018-09-17,45.99
2018-09-18,49.14
2018-09-19,47.88
2018-09-20,63.0
2018-09-21,59.85
2018-09-22,63.0
2018-09-23,47.88
2018-09-24,47.88
2018-09-25,43.47
2018-09-26,57.33
2018-09-27,48.51
2018-09-28,45.99
2018-09-29,28.98
2018-09-30,39.06
2018-10-01,44.220000000000006
2018-10-02,63.650000000000006
2018-10-03,39.53
2018-10-04,54.940000000000005
2018-10-05,45.56
2018-10-06,34.84
2018-10-07,47.57
2018-10-08,67.0
2018-10-09,60.300000000000004
2018-10-10,55.61000000000001
2018-10-11,54.940000000000005
2018-10-12,60.970000000000006
2018-10-13,50.25
2018-10-14,41.54
2018-10-15,44.220000000000006
2018-10-16,58.290000000000006
2018-10-17,46.230000000000004
2018-10-18,56.28
2018-10-19,52.93
2018-10-20,66.33
2018-10-21,32.830000000000005
2018-10-22,51.59
2018-10-23,60.300000000000004
2018-10-24,56.28
2018-10-25,48.24
2018-10-26,45.56
2018-10-27,54.27
2018-10-28,47.57
2018-10-29,39.53
2018-10-30,34.17
2018-10-31,49.580000000000005
2018-11-01,56.550000000000004
2018-11-02,58.5
2018-11-03,48.1
2018-11-04,46.15
2018-11-05,59.15
2018-11-06,65.0
2018-11-07,63.7
2018-11-08,65.0
2018-11-09,47.45
2018-11-10,46.15
2018-11-11,36.4
2018-11-12,43.550000000000004
2018-11-13,40.300000000000004
2018-11-14,43.550000000000004
2018-11-15,48.75
2018-11-16,42.9
2018-11-17,46.15
2018-11-18,31.85
2018-11-19,31.200000000000003
2018-11-20,40.300000000000004
2018-11-21,35.1
2018-11-22,39.65
2018-11-23,28.6
2018-11-24,40.95
2018-11-25,30.55
2018-11-26,42.25
2018-11-27,51.35
2018-11-28,49.4
2018-11-29,39.65
2018-11-30,39.0
2018-12-01,43.68
2018-12-02,27.560000000000002
2018-12-03,52.0
2018-12-04,45.24
2018-12-05,37.44
2018-12-06,45.760000000000005
2018-12-07,37.44
2018-12-08,32.24
2018-12-09,39.0
2018-12-10,49.4
2018-12-11,46.28
2018-12-12,45.24
2018-12-13,48.88
2018-12-14,38.480000000000004
2018-12-15,44.72
2018-12-16,29.64
2018-12-17,33.800000000000004
2018-12-18,29.12
2018-12-19,32.24
2018-12-20,24.44
2018-12-21,40.04
2018-12-22,20.28
2018-12-23,31.200000000000003
2018-12-24,28.6
2018-12-25,24.44
2018-12-26,23.92
2018-12-27,33.28
2018-12-28,28.080000000000002
2018-12-29,31.200000000000003
2018-12-30,52.0
2018-12-31,33.800000000000004
2019-01-01,39.0
2019-01-02,32.5
2019-01-03,65.0
2019-01-04,46.15
2019-01-05,37.050000000000004
2019-01-06,45.5
2019-01-07,40.300000000000004
2019-01-08,39.65
2019-01-09,41.6
2019-01-10,24.7
2019-01-11,28.6
2019-01-12,27.3
2019-01-13,33.800000000000004
2019-01-14,29.25
2019-01-15,30.55
2019-01-16,30.55
2019-01-17,18.85
2019-01-18,19.5
2019-01-19,31.85
2019-01-20,29.900000000000002
2019-01-21,26.0
2019-01-22,24.05
2019-01-23,33.800000000000004
2019-01-24,31.200000000000003
2019-01-25,24.7
2019-01-26,23.400000000000002
2019-01-27,21.45
2019-01-28,39.0
2019-01-29,35.1
2019-01-30,23.400000000000002
2019-01-31,28.6
2019-02-01,35.2
2019-02-02,42.35
2019-02-03,55.00000000000001
2019-02-04,48.95
2019-02-05,44.550000000000004
2019-02-06,39.050000000000004
2019-02-07,40.150000000000006
2019-02-08,36.300000000000004
2019-02-09,38.5
2019-02-10,34.650000000000006
2019-02-11,45.1
2019-02-12,44.550000000000004
2019-02-13,42.35
2019-02-14,43.45
2019-02-15,40.7
2019-02-16,27.500000000000004
2019-02-17,34.1
2019-02-18,31.900000000000002
2019-02-19,42.35
2019-02-20,45.650000000000006
2019-02-21,45.650000000000006
2019-02-22,36.300000000000004
2019-02-23,40.7
2019-02-24,41.25
2019-02-25,40.7
2019-02-26,40.150000000000006
2019-02-27,36.300000000000004
2019-02-28,39.050000000000004
2019-03-01,42.120000000000005
2019-03-02,42.120000000000005
2019-03-03,31.32
2019-03-04,49.14
2019-03-05,44.28
2019-03-06,51.300000000000004
2019-03-07,53.46
2019-03-08,45.900000000000006
2019-03-09,46.980000000000004
2019-03-10,31.860000000000003
2019-03-11,38.88
2019-03-12,46.980000000000004
2019-03-13,54.0
2019-03-14,48.6
2019-03-15,46.980000000000004
2019-03-16,41.040000000000006
2019-03-17,40.5
2019-03-18,44.82
2019-03-19,42.120000000000005
2019-03-20,46.980000000000004
2019-03-21,40.5
2019-03-22,38.88
2019-03-23,42.120000000000005
2019-03-24,51.300000000000004
2019-03-25,39.42
2019-03-26,45.900000000000006
2019-03-27,39.42
2019-03-28,48.6
2019-03-29,53.46
2019-03-30,47.52
2019-03-31,37.260000000000005
2019-04-01,34.8
2019-04-02,45.82
2019-04-03,40.599999999999994
2019-04-04,42.339999999999996
2019-04-05,37.12
2019-04-06,38.86
2019-04-07,38.279999999999994
2019-04-08,40.019999999999996
2019-04-09,41.18
2019-04-10,43.5
2019-04-11,41.76
2019-04-12,44.66
2019-04-13,35.96
2019-04-14,37.699999999999996
2019-04-15,36.54
2019-04-16,42.919999999999995
2019-04-17,48.72
2019-04-18,39.44
2019-04-19,57.99999999999999
2019-04-20,23.2
2019-04-21,28.999999999999996
2019-04-22,37.12
2019-04-23,35.379999999999995
2019-04-24,44.66
2019-04-25,38.86
2019-04-26,40.019999999999996
2019-04-27,32.48
2019-04-28,36.54
2019-04-29,29.58
2019-04-30,37.699999999999996
2019-05-01,38.76
2019-05-02,32.64
2019-05-03,31.11
2019-05-04,35.19
2019-05-05,32.13
2019-05-06,33.15
2019-05-07,36.21
2019-05-08,51.0
2019-05-09,38.76
2019-05-10,31.11
2019-05-11,27.54
2019-05-12,27.03
2019-05-13,36.72
2019-05-14,41.31
2019-05-15,30.6
2019-05-16,36.72
2019-05-17,27.54
2019-05-18,23.97
2019-05-19,26.01
2019-05-20,35.19
2019-05-21,35.19
2019-05-22,31.11
2019-05-23,28.05
2019-05-24,24.990000000000002
2019-05-25,24.990000000000002
2019-05-26,31.62
2019-05-27,33.660000000000004
2019-05-28,30.09
2019-05-29,34.17
2019-05-30,29.580000000000002
2019-05-31,33.15
2019-06-01,26.0
2019-06-02,23.5
2019-06-03,29.5
2019-06-04,39.5
2019-06-05,36.0
2019-06-06,38.0
2019-06-07,38.0
2019-06-08,24.5
2019-06-09,35.5
2019-06-10,35.5
2019-06-11,50.0
2019-06-12,35.0
2019-06-13,32.5
2019-06-14,22.0
2019-06-15,20.5
2019-06-16,33.0
2019-06-17,28.0
2019-06-18,39.5
2019-06-19,40.5
2019-06-20,45.5
2019-06-21,27.5
2019-06-22,18.5
2019-06-23,27.0
2019-06-24,39.5
2019-06-25,31.0
2019-06-26,32.5
2019-06-27,38.0
2019-06-28,37.0
2019-06-29,20.0
2019-06-30,27.5
2019-07-01,20.4
2019-07-02,30.09
2019-07-03,28.05
2019-07-04,51.0
2019-07-05,34.17
2019-07-06,21.42
2019-07-07,33.660000000000004
2019-07-08,34.17
2019-07-09,31.11
2019-07-10,24.48
2019-07-11,34.17
2019-07-12,29.07
2019-07-13,16.32
2019-07-14,21.42
2019-07-15,23.46
2019-07-16,30.09
2019-07-17,26.01
2019-07-18,27.54
2019-07-19,24.990000000000002
2019-07-20,20.4
2019-07-21,24.48
2019-07-22,27.54
2019-07-23,32.64
2019-07-24,30.09
2019-07-25,33.660000000000004
2019-07-26,20.4
2019-07-27,22.44
2019-07-28,23.97
2019-07-29,31.11
2019-07-30,32.13
2019-07-31,24.48
2019-08-01,38.71
2019-08-02,45.57
2019-08-03,28.419999999999998
2019-08-04,23.52
2019-08-05,39.69
2019-08-06,42.63
2019-08-07,46.06
2019-08-08,38.71
2019-08-09,37.73
2019-08-10,33.32
2019-08-11,27.439999999999998
2019-08-12,43.12
2019-08-13,42.14
2019-08-14,31.36
2019-08-15,49.0
2019-08-16,45.57
2019-08-17,24.5
2019-08-18,35.28
