Date,Open,High,Low,Close,Volume,Economic Bubble,Advertising,UNRATE,Industrial REITs,Gross Domestic Product,Interactive Media,Broadcasting,ICSA,Diversified REITs,Cable,Retail REITs,Market Timing,Alternative Carriers,Technical Analysis,Residential REITs,Health Care REITs,Federal Reserve,Bar Chart,Diversification,Real Estate Development,Analyst Ratings,Return on Equity,Accumulation,Hotel,Dead Cat Bounce,Movies
2014-04-11,70.7699966430664,71.1500015258789,70.37000274658203,70.47000122070312,3785000.0,-1.0,-0.4432397959183673,-0.17395143487858722,0.0,-0.6296296296296297,-1.0,-0.40277777777777785,-0.1302944735780557,0.0,-0.06611111111111118,0.0,0.0,0.0,0.5175213675213681,0.0,-1.0,-0.6067796610169491,-0.3338377723970944,0.5829187396351576,-0.3100649350649351,-0.5178571428571429,4.084444444444444,-0.8276643990929706,0.05943262411347514,0.0,0.5514964788732395
2014-04-12,70.78999837239583,71.09666697184245,70.37000274658203,70.61000061035156,3511166.666666666,0.0,0.2763157894736842,-0.1735099337748344,0.0,-0.6395663956639566,-0.7058823529411765,0.8525641025641026,-0.12263009277934664,0.0,0.1171348314606738,-1.0,-1.0,0.0,0.814583333333334,0.0,-1.0,-0.2528536838464199,0.6183518410286384,-0.5474898236092267,2.767045454545454,-0.23157017909204505,0.047619047619047616,0.43513957307060763,0.1282051282051282,-0.5700000000000001,0.16003787878787878
2014-04-13,70.81000010172527,71.04333241780598,70.37000274658203,70.75,3237333.333333333,-0.11414911101150448,0.6826530612244899,-0.1730684326710818,0.0,2.5,0.0,0.1978319783197832,-0.11496571198063742,0.0,0.13614457831325288,0.0,0.0,-1.0,0.18794326241134754,0.0,-1.0,0.06388526727509768,0.5434782608695652,0.42918062747487035,0.9984326018808778,-1.0,0.23619047619047623,0.33658008658008653,0.06051282051282045,0.0,-0.24753289473684206
2014-04-14,70.83000183105469,70.98999786376953,70.37000274658203,70.88999938964844,2963500.0,0.0,0.07640306122448973,-0.17262693156732886,0.0,-0.4670781893004116,-0.23728813559322035,-0.23263888888888887,-0.1025952960259527,0.0,0.07212643678160872,0.0,-0.16309523809523843,0.0,4.459259259259259,0.0,-1.0,0.08789909341742216,0.619106317411402,0.10212097407698324,0.06652462121212109,0.0,0.76,-0.2784810126582278,0.04898550724637674,0.0,0.260318396226415
2014-04-15,70.98999786376953,71.76000213623047,70.83999633789062,71.7300033569336,3800100.0,0.0,-0.01020408163265306,-0.17218543046357615,0.0,-0.3116219667943807,0.01694915254237288,-0.14769647696476962,-0.09009376273950268,0.0,0.12379518072289111,0.0,0.6921875,0.0,0.4157738095238095,-1.0,-1.0,-0.18872595696057887,0.027284001653575862,0.20685634328358185,-0.4789174641148325,0.0,1.8160000000000003,-0.45714285714285713,0.09511111111111113,0.30769230769230776,0.41601562500000006
2014-04-16,71.9800033569336,72.27999877929688,71.68000030517578,72.19000244140625,2141600.0,0.0,0.0009172208209126152,-0.17137809187279168,0.0,-0.38749999999999996,-0.754,-0.15192743764172334,-0.07745901639344262,0.0,0.09999999999999981,0.0,0.0,0.0,-0.6538333333333334,0.0,-1.0,-0.3103448275862069,0.0830508474576271,0.6119402985074625,1.6435406698564596,-0.20247046186895817,0.2593103448275863,-0.5813788201847903,0.04828070175438593,-1.0,0.41103316326530615
2014-04-17,72.13999938964844,72.1500015258789,71.51000213623047,71.7699966430664,3736800.0,-1.0,-0.04979591836734689,-0.17057003977021626,0.0,-0.6327160493827161,-1.0,0.09259259259259295,-0.06468891635764316,0.0,0.222115384615384,0.0,1.8499999999999996,0.0,0.5186666666666667,0.0,-1.0,-0.3434885217764428,-0.08313155770782898,-0.3472776960269077,0.8244949494949494,0.0,-0.0341463414634146,-0.5558441558441559,0.049230769230769224,0.0,0.7922794117647058
2014-04-18,72.07250022888185,72.1775016784668,71.57750129699706,71.87249755859375,3414400.0,0.394927536231884,-0.4451144094001236,-0.1697612732095491,0.0,-0.5286195286195285,0.0,-0.49322493224932246,-0.0517812758906379,0.0,0.19156249999999964,0.0,-1.0,0.0,5.785897435897437,0.0,-1.0,-0.6261216350947159,-0.6532605573111174,-0.5456540825285339,-0.20312500000000006,0.0,-0.12000000000000004,-0.7738095238095238,0.09747126436781609,-1.0,0.7400568181818181
2014-04-19,72.00500106811523,72.20500183105469,71.64500045776367,71.9749984741211,3092000.0,0.0,0.27259475218658896,-0.16895179124281282,0.0,0.5944444444444444,-1.0,-0.4217687074829933,-0.03915035401915866,0.0,-0.001282051282051596,0.0,0.0,0.0,1.4078125,0.0,-1.0,0.0847457627118644,0.0133809099018732,0.2606793618116316,0.7613636363636364,0.0,-0.566027397260274,-0.670995670995671,-0.018461538461538536,0.0,0.18371212121212122
2014-04-20,71.93750190734862,72.23250198364258,71.71249961853026,72.07749938964844,2769600.0,0.0,1.3095238095238095,-0.16814159292035363,0.0,-0.39749608763693267,0.0,1.07168458781362,-0.026789451653411348,0.0,0.2080357142857139,0.0,1.6803571428571429,0.0,0.75875,0.0,-1.0,0.40338983050847455,2.0887005649717514,1.471641791044776,0.6477272727272725,0.874219075385256,1.5980952380952382,-0.24603174603174602,0.11121568627450985,-1.0,-0.25655241935483875
2014-04-21,71.87000274658203,72.26000213623047,71.77999877929688,72.18000030517578,2447200.0,0.0,0.09102504638218935,-0.16733067729083673,0.0,0.42857142857142855,-0.419672131147541,-0.35738831615120276,-0.014303744215397683,0.0,0.23493975903614447,0.0,-1.0,0.0,-0.11842105263157891,0.0,-1.0,-0.2584745762711865,0.4523670368205729,-0.31742450538007655,0.46818181818181803,-1.0,-0.18211764705882358,-0.6122448979591836,0.12000000000000002,0.0,0.15094866071428562
2014-04-22,72.26000213623047,72.43000030517578,71.63999938964844,72.33999633789062,2889700.0,-1.0,-0.021848739495798238,-0.1665190434012401,0.0,-0.1736111111111111,-0.7,-0.36722222222222217,-0.001691331923890088,0.0,0.07212643678160872,0.0,2.3843749999999995,0.0,3.760526315789474,0.0,-1.0,-0.20412675018422988,0.08474576271186433,-0.09233493549203169,-0.2054618768328446,0.0,1.4800000000000002,-0.2119815668202765,0.03747368421052634,0.0,0.265625
2014-04-23,72.33000183105469,72.47000122070312,71.87000274658203,72.05000305175781,3180700.0,-1.0,-0.061755952380952404,-0.16570669029685398,0.0,0.5873015873015872,0.0,-0.18072289156626503,0.011049723756905978,0.0,0.09999999999999981,0.0,0.0,0.0,0.8370967741935483,0.0,-1.0,-0.20174958993985787,0.46663135593220356,0.8484500574052805,-0.26662457912457915,-1.0,0.9695238095238095,-0.23917748917748916,0.06088888888888888,0.0,0.1276533018867924
2014-04-24,72.19999694824219,72.48999786376953,72.06999969482422,72.3499984741211,2332400.0,0.0,-0.022893772893772896,-0.16489361702127653,0.0,-0.6888888888888889,-0.10000000000000006,-0.40277777777777785,0.02392140111063648,0.0,0.09999999999999981,0.0,-1.0,0.0,2.3848958333333337,0.0,-1.0,-0.36047527520531186,0.5909221488078141,-0.24682557362441535,0.9318181818181817,0.0,-0.28183908045977013,0.03880070546737209,0.05875000000000005,-1.0,0.44230769230769224
2014-04-25,72.38999938964844,72.43000030517578,71.91000366210938,72.06999969482422,2608900.0,0.0,-0.4202623906705538,-0.16407982261640822,0.0,-0.7158119658119657,-0.29090909090909095,-0.45833333333333326,0.036925719192786706,0.0,0.1936708860759493,0.0,-1.0,0.0,0.23546099290780156,0.0,-1.0,-0.7278586774886608,0.012608515915667619,-0.2643923240938167,-0.13851351351351354,-1.0,-0.5762962962962963,-0.6332046332046333,0.05943262411347514,0.0,0.739501953125
2014-04-26,72.3566665649414,72.51666768391927,71.92000325520833,72.2566655476888,2737333.333333333,-1.0,0.5156250000000001,-0.16326530612244908,0.0,-0.7158119658119657,0.0,0.8333333333333334,0.03366422097539927,0.0,0.08749999999999948,0.0,0.6285714285714284,0.0,-0.12760416666666663,0.0,-1.0,-0.35462842242503256,2.517601043024772,-0.12159789288849866,0.048701298701298586,-1.0,0.6296296296296297,-0.0952380952380951,0.11121568627450985,0.0,0.196546052631579
2014-04-27,72.32333374023438,72.60333506266277,71.9300028483073,72.44333140055339,2865766.666666666,-1.0,0.8558673469387755,-0.1624500665778961,0.0,1.333333333333333,0.33846153846153837,0.42671394799054363,0.023265833692373877,0.0,0.3764285714285714,0.0,0.0,0.0,1.791666666666667,0.0,-0.2242424242424242,0.5350175887432044,0.9348620804253904,-0.2067365873336025,2.3307210031347965,0.0,0.19547169811320753,0.6861471861471861,0.037948717948718,0.0,-0.35427295918367346
2014-04-28,72.29000091552734,72.69000244140625,71.94000244140625,72.62999725341797,2994200.0,-1.0,0.132898942709614,-0.16163410301953846,0.0,-0.2829861111111111,-0.62,0.4991181657848325,0.012903225806451537,0.0,0.13103448275862054,0.0,-1.0,0.0,0.7806306306306308,0.0,-1.0,-0.12016758712626158,0.16327683615819213,0.22789896670493676,0.013412816691505194,0.0,0.27510204081632644,-0.05074160811865733,0.015627240143369223,0.0,0.025390624999999903
2014-04-29,72.8499984741211,72.98999786376953,72.4800033569336,72.68000030517578,2944200.0,0.0,0.19026091449237928,-0.16081741448245207,0.0,-0.08576998050682294,-1.0,-0.06986531986531987,0.0025762129669387253,0.0,0.08390804597701133,0.0,2.2386363636363633,0.0,0.3176666666666667,0.0,-1.0,-0.12369275153263612,0.39853412734768684,0.34672789896670436,0.31587615283267423,0.0,0.7809523809523808,1.0562770562770563,-0.006099290780141739,0.0,0.19579081632653064
2014-04-30,72.81999969482422,72.98999786376953,72.44999694824219,72.94000244140625,2660700.0,0.06355685131195335,-0.23384615384615387,-0.16000000000000003,0.0,0.539112050739958,-0.7304189435336975,-0.25543916196615624,-0.007715387912558962,0.0,-0.12500000000000025,0.0,0.3433962264150944,0.0,0.34117647058823536,0.0,-1.0,-0.18181818181818193,0.4482758620689654,0.14942528735632182,-0.2648611111111111,-1.0,-0.12568306010928967,0.039393939393939495,0.016528925619834565,-1.0,0.24801587301587313
2014-05-01,73.05999755859375,73.31999969482422,72.30999755859375,73.25,3817400.0,0.0,-0.18729096989966565,-0.16086021505376352,0.0,0.3417899929527841,-0.7034608378870674,-0.3111545988258317,-0.01797175866495507,0.0,-0.08888888888888877,0.0,-0.29056603773584905,0.0,0.4250000000000001,0.0,0.0,-0.11992263056092849,0.27366104181951567,0.11999999999999988,1.0281986531986536,0.0,0.39061616732617294,-0.4516666666666666,0.16399879190576863,0.0,0.4015151515151515
2014-05-02,72.9000015258789,73.55000305175781,72.86000061035156,73.2300033569336,3495200.0,0.0,-0.3562753036437246,-0.16172043010752687,0.0,-0.06572295247724978,0.037566137566137615,-0.22504892367906063,-0.02819307988039297,0.0,-0.10526315789473684,0.0,-1.0,0.0,-0.15704225352112686,0.0,0.0,-0.5721925133689841,0.3424218123496389,-0.2307692307692307,0.0,-1.0,0.18032786885245905,-0.44535519125683043,0.08886618998978513,-1.0,0.5669398907103823
2014-05-03,72.93333435058594,73.51333618164062,72.80333455403645,73.28000132242839,3206300.0,0.0,0.19750519750519746,-0.16258064516129037,-1.0,-0.255813953488372,0.0,-0.08219178082191783,-0.03923240938166316,0.0,-0.012195121951219684,0.0,0.0,0.0,0.3386363636363633,0.0,0.0,0.37829912023460405,0.22167487684729062,-1.0,-0.03339947089947084,0.0,-0.04297740363314129,-0.3466666666666667,0.10165696372592928,0.0,0.14457070707070702
2014-05-04,72.96666717529297,73.47666931152344,72.74666849772136,73.32999928792317,2917400.0,0.0,1.395010395010395,-0.16344086021505375,0.0,6.906976744186046,-0.3389978213507625,-0.054794520547944814,-0.058649789029535986,0.0,-0.05813953488372093,0.0,0.0,-1.0,0.23068181818181804,0.0,0.0,2.6363636363636362,0.6139283299526709,0.2419354838709677,-0.43179563492063494,0.0,0.7883755588673623,6.145833333333334,0.14010695187165734,-1.0,-0.29340277777777773
2014-05-05,73.0,73.44000244140625,72.69000244140625,73.37999725341797,2628500.0,0.07755102040816338,0.037037037037036695,-0.16430107526881724,-1.0,2.078224101479916,-0.4381481481481482,-0.026343519494204423,-0.07766179540709814,0.0,-0.18279569892473127,0.0,-1.0,-1.0,-0.3253623188405797,0.0,0.0,0.043771043771043835,0.011954022988505819,0.29999999999999993,1.144570707070707,0.0,0.14529530653492026,-0.3888888888888889,0.08886618998978513,-1.0,0.07246376811594221
2014-05-06,73.05999755859375,73.38999938964844,72.87000274658203,73.12000274658203,2879800.0,0.11428571428571441,-0.04509283819628657,-0.1651612903225807,0.0,0.7463002114164906,-0.15722222222222224,-0.19863013698630136,-0.09628099173553713,0.0,-0.035714285714285796,0.0,-1.0,0.0,0.14558823529411777,0.0,0.0,0.167076167076167,0.13719735876742473,-0.5434782608695652,1.1944444444444449,0.7894736842105263,-0.09951512352805361,0.020833333333333353,0.041529898672755354,0.0,0.14728682170542642
2014-05-07,73.27999877929688,74.05000305175781,73.16000366210938,74.0,4417300.0,0.1285714285714288,-0.1377852916314458,-0.1660215053763442,0.06329113924050629,0.302325581395349,-0.6546666666666667,-0.19416319237641433,-0.114519427402863,0.0,-0.16483516483516483,0.0,-0.3068925683480939,0.0,-0.525,0.0,0.0,-0.12121212121212134,0.42528735632183906,0.4107142857142858,0.595959595959596,0.8157894736842105,-0.28196721311475414,-0.29385964912280693,0.10123966942148717,-1.0,0.15013227513227523
2014-05-08,73.97000122070312,74.51000213623047,73.9000015258789,74.16999816894531,3389200.0,-1.0,-0.029585798816568167,-0.16688172043010768,0.0,-0.20930232558139503,0.28346883468834694,-0.14986710284195429,-0.13238866396761126,0.0,-0.12790697674418602,0.0,-0.3056603773584906,0.0,-0.04999999999999998,0.0,-1.0,-0.08008658008658014,0.5589080459770115,-0.13999999999999999,-0.43001443001442996,0.8157894736842105,-0.08469945355191254,0.3012820512820514,0.10165696372592928,0.0,0.3781565656565656
2014-05-09,74.22000122070312,74.44999694824219,73.80000305175781,74.22000122070312,3706300.0,-1.0,-0.3585397653194265,-0.16774193548387092,0.0,-0.0856011875309253,1.035978835978836,-0.288767123287671,-0.14989979959919839,0.0,-0.03658536585365862,0.0,0.0,0.0,0.0,0.0,0.0,-0.42148760330578505,-0.7541379310344828,-0.2692307692307692,-0.3321256038647342,1.1598808341608737,-0.7700659995741963,0.40972222222222243,0.007058159232071874,0.0,0.604775828460039
2014-05-10,74.19333394368489,74.49999745686848,73.91333516438802,74.29666646321614,3465266.666666666,0.0,-0.007692307692307724,-0.16860215053763442,0.0,2.1435445068163594,0.0,0.701853344077357,-0.15,0.0,-0.1931818181818183,0.0,0.0,0.0,0.425,0.0,0.0,0.16477272727272718,-0.2669950738916256,0.24999999999999994,0.48908730158730174,0.850328947368421,0.010190518387239717,0.09375000000000008,0.05240641711229935,-1.0,0.05140485312899104
2014-05-11,74.16666666666667,74.5499979654948,74.02666727701823,74.37333170572917,3224233.333333333,-1.0,0.8218623481781377,-0.1694623655913978,0.0,3.6015503875969,0.0,0.729600952948184,-0.13583699560527368,0.0,0.07999999999999995,0.0,-1.0,0.0,-0.6411111111111112,0.0,0.0,0.9772727272727273,0.6925287356321842,-0.27272727272727265,2.9499999999999993,0.35566188197767157,1.5884383088869716,2.8888888888888893,0.19480519480519476,0.0,-0.3882275132275132
2014-05-12,74.13999938964844,74.5999984741211,74.13999938964844,74.44999694824219,2983200.0,-1.0,0.12171372930866602,-0.1703225806451613,0.0,9.773784355179703,-0.4649029982363316,0.054794520547945216,-0.12148028962188258,0.0,-0.17708333333333356,0.0,-1.0,0.0,-0.2509615384615384,0.0,0.0,0.029411764705882002,0.41256157635468,-0.07142857142857152,0.41071428571428575,0.0,0.187111362351611,-0.012820512820512739,0.030582320904901518,0.0,-0.09081196581196578
2014-05-13,74.4800033569336,75.0199966430664,73.86000061035156,73.97000122070312,2476600.0,0.0,0.056680161943319866,-0.171182795698925,0.0,2.1176885130373506,-0.15772357723577238,-0.10493150684931501,-0.1069258809234507,0.0,-0.12087912087912084,0.0,0.3584905660377358,0.0,0.04779411764705872,0.0,0.0,-0.09090909090909094,0.3216300940438871,0.16129032258064518,-0.32171717171717173,0.0,2.0210772833723656,-0.8333333333333334,-0.013533834586466289,0.0,0.07449494949494948
2014-05-14,74.05000305175781,74.30000305175781,73.69000244140625,74.0,3956800.0,0.0,-0.25368248772504093,-0.17204301075268827,0.0,1.6612740141557132,0.0,-0.3116438356164383,-0.09216965742251217,0.0,-0.09473684210526319,0.0,0.0,0.0,0.1046511627906975,0.0,0.0,0.029572836801752177,0.2236842105263158,0.0,0.2219065656565657,0.780185758513932,0.9672131147540981,0.1442307692307694,0.053725222146274676,0.0,0.14457070707070702
2014-05-15,74.05000305175781,74.08000183105469,73.3499984741211,73.95999908447266,2941200.0,0.0,-0.13461538461538458,-0.17290322580645162,0.0,0.18656330749354,-0.5788617886178862,-0.24451116532182374,-0.07720739219712522,0.0,-0.1413043478260872,0.0,0.0,0.0,-0.44310344827586207,0.0,0.0,-0.18918918918918926,0.09472372247611155,0.6315789473684211,-0.14660493827160495,0.0,-0.17287630402384502,1.0222222222222226,0.029827315541601097,-1.0,0.3120567375886523
2014-05-16,74.02999877929688,74.6500015258789,73.6500015258789,74.63999938964844,2478900.0,0.0,-0.4626865671641791,-0.17376344086021486,0.0,0.844961240310078,-1.0,-0.6293150684931507,-0.06203473945409427,0.0,-0.17525773195876312,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.5702479338842976,-0.4839476813317479,0.7692307692307692,-0.21626984126984125,0.0,-0.593727726300784,0.23529411764705901,0.10977443609022518,0.0,0.604775828460039
2014-05-17,74.22333272298177,74.6366678873698,73.76666768391927,74.53999837239583,2459400.0,0.0,0.06882591093117417,-0.1746236559139786,0.0,0.0,-0.14615384615384608,-0.44446278263739886,-0.06330695543523539,0.0,-0.04938271604938265,0.0,0.0,0.0,0.0,0.0,0.0,-0.48616600790513836,2.8007662835249048,0.4687500000000001,-0.2811302681992336,-1.0,1.4331320103537533,-0.8398692810457518,0.14509146767211284,0.0,0.06405228758169937
2014-05-18,74.41666666666667,74.62333424886067,73.88333384195964,74.43999735514323,2439900.0,0.0,0.5546558704453441,-0.1754838709677421,0.0,0.8294573643410857,0.0,0.5595890410958905,-0.07507258399004557,0.0,-0.012048192771084293,0.0,-0.45222154595252584,0.0,-0.44767441860465124,0.0,0.0,1.2873900293255132,7.076628352490421,1.2500000000000002,0.04369918699186989,0.0,0.9672131147540984,1.4062500000000002,0.07651044607566308,0.0,-0.3905038759689922
2014-05-19,74.61000061035156,74.61000061035156,74.0,74.33999633789062,2420400.0,0.0,0.21457489878542516,-0.17634408602150545,0.0,-0.0291754756871035,-1.0,-0.44075695523231184,-0.08674101610904586,0.0,-0.17708333333333356,0.0,-0.47398513436249295,0.0,-0.4366279069767442,0.0,0.0,0.2692967409948543,0.2867177522349935,0.967741935483871,0.2967171717171717,0.0,-0.6608253250423969,-0.3802083333333332,0.05384199134199101,0.0,-0.07298474945533769
2014-05-20,74.38999938964844,74.5999984741211,73.87000274658203,74.11000061035156,2210200.0,0.0,-0.01850048685491721,-0.17720430107526905,0.0,2.0782241014799157,-0.05444444444444447,-0.059237319511292165,-0.0983134512546276,0.0,-0.11827956989247307,0.0,0.0,0.0,0.6121212121212122,0.0,0.0,0.1048951048951049,-0.4142654700047237,-0.20930232558139542,-0.2050736961451247,0.0,-0.06214258482653447,1.3800000000000006,0.0649350649350649,0.0,0.07246376811594221
2014-05-21,74.36000061035156,74.36000061035156,73.5,73.62000274658203,2164800.0,0.0,-0.019230769230769506,-0.17806451612903232,0.0,3.3805496828752637,-0.3664845173041894,-0.06575342465753414,-0.10979106923392046,0.0,-0.15217391304347835,0.0,0.0,0.0,-0.29215686274509806,0.0,0.0,-0.16083916083916108,-0.032304900181488225,0.27906976744186035,0.017424242424242366,0.0,-0.5364612775579423,-0.36666666666666664,0.08759325780602381,0.0,0.09338061465721029
2014-05-22,73.69000244140625,73.9000015258789,73.44999694824219,73.48999786376953,1820600.0,-1.0,-0.23846153846153847,-0.17892473118279567,0.0,1.3152454780361753,2.915343915343916,-0.15068493150684928,-0.12117503059975535,0.0,-0.1111111111111111,-1.0,0.0,0.0,0.27884615384615385,0.0,0.0,-0.24034869240348716,0.1453201970443352,0.042857142857142816,0.516748366013072,1.074898785425101,0.5648286140089419,-1.0,0.08689248895434437,-1.0,0.2847222222222223
2014-05-23,73.48999786376953,74.16999816894531,73.48999786376953,74.13999938964844,1418000.0,0.0,-0.5225464190981433,-0.17978494623655894,0.0,0.4470284237726097,-1.0,-0.4604507291206363,-0.13246647704185294,0.0,-0.09411764705882351,0.0,-0.04961565338923798,0.0,-1.0,0.0,0.0,-0.5902688860435339,0.17954815695600473,-0.09999999999999991,0.3793650793650796,0.0,-0.5295794725588026,-0.611111111111111,0.05417814508723593,-1.0,0.35547504025764903
2014-05-24,73.70249748229979,74.30499839782716,73.6624984741211,74.27249908447266,1741800.0,-1.0,-0.19230769230769232,-0.18064516129032265,0.0,-0.37843551797040165,-0.6608333333333333,-0.5249593684699326,-0.13314447592067988,0.0,-0.21978021978021978,0.0,0.0,-1.0,-0.2485074626865672,0.0,0.0,0.14285714285714285,-0.32694763729246495,-0.4242424242424242,1.043103448275862,0.0,-1.0,0.16666666666666696,-0.009610389610389913,0.0,0.03815937149270481
2014-05-25,73.91499710083008,74.43999862670898,73.83499908447266,74.40499877929688,2065600.0,0.0,0.04218362282878404,-0.18150537634408603,0.0,0.0,-0.5595238095238095,-0.4362610797743754,-0.1278409090909091,0.0,0.050000000000000044,0.0,-0.2890347279190593,0.0,0.0,0.0,0.0,0.26623376623376604,2.4882032667876586,0.0,-0.2567204301075269,0.0,2.0491803278688527,0.06666666666666672,0.06493506493506448,0.0,-0.06472222222222218
2014-05-26,74.12749671936034,74.5749988555908,74.00749969482422,74.5374984741211,2389400.0,0.0,1.0769230769230769,-0.18236559139784939,0.0,0.3953488372093025,0.5128888888888888,0.3400195694716242,-0.1225071225071225,0.0,-0.04347826086956544,0.0,-1.0,0.0,0.038372093023255754,0.0,0.0,0.6083916083916079,2.269776876267749,3.533333333333333,2.918650793650794,0.0,-0.23909681410454678,0.16666666666666682,0.12409812409812382,-1.0,-0.3941520467836257
2014-05-27,74.33999633789062,74.70999908447266,74.18000030517578,74.66999816894531,2713200.0,0.0,-0.06477732793522273,-0.183225806451613,0.0,6.6955602536997905,-0.5330589849108368,0.3315068493150686,-0.11714285714285715,0.0,-0.1299999999999999,0.0,0.0,0.0,-0.4830882352941176,0.0,0.0,-0.1048951048951049,0.796771826852531,-0.18367346938775517,1.1611952861952861,1.0,-0.2680137247426611,1.2803030303030303,0.041529898672755354,0.8653846153846154,-0.12171717171717172
